Unnamed: 0,Code,Name,Gender,Age,NOC,Country,Discipline,Sport,Event,Rank,Medal
5159,1444065,HEATH Liam,Male,36,GBR,Great Britain,CSP,Canoe Sprint,Men's Kayak Single 200m,3.0,Bronze
5160,1332243,HEATH Tobin,Female,33,USA,United States,FBL,Football,Women Team,3.0,Bronze
5165,1333379,HECKER Tim,Male,23,GER,Germany,CSP,Canoe Sprint,Men's Canoe Double 1000m Team,3.0,Bronze
5182,1288619,HEGARTY Emily,Female,23,IRL,Ireland,ROW,Rowing,Women's Four Team,3.0,Bronze
5198,1465772,HEIDRICH Joana,Female,29,SUI,Switzerland,VBV,Beach Volleyball,Women Team,3.0,Bronze
5203,1306483,HEIL Erik,Male,31,GER,Germany,SAL,Sailing,Men's Skiff - 49er Team,3.0,Bronze
5211,1398938,HELAL Rayan,Male,22,FRA,France,CTR,Cycling Track,Men's Team Sprint Team,3.0,Bronze
5228,1393605,HENDRICKX Alexander Robby P,Male,28,BEL,Belgium,HOC,Hockey,Men Team,1.0,Gold
5233,1343563,HENRIKSEN Eivind,Male,30,NOR,Norway,ATH,Athletics,Men's Hammer Throw,2.0,Silver
5237,1350631,HENTSCHEL Lena,Female,20,GER,Germany,DIV,Diving,Women's Synchronised 3m Springboard Team,3.0,Bronze
5268,1343786,HERREM Camilla,Female,34,NOR,Norway,HBL,Handball,Women Team,3.0,Bronze
5275,1283119,HERSHKO Raz,Female,23,ISR,Israel,JUD,Judo,Mixed Team,3.0,Bronze
5279,1333390,HERZOG Andrea,Female,21,GER,Germany,CSL,Canoe Slalom,Women's Canoe,3.0,Bronze
5283,1478364,HESTER Carl,Male,54,GBR,Great Britain,EQU,Equestrian,Dressage Team,3.0,Bronze
5287,1337828,HEURTEL Thomas,Male,32,FRA,France,BKB,Basketball,Men Team,2.0,Silver
5299,1313496,HIGASHINO Arisa,Female,25,JPN,Japan,BDM,Badminton,Mixed Doubles Team,3.0,Bronze
5303,1347087,HILBERT Jonathan,Male,26,GER,Germany,ATH,Athletics,Men's 50km Race Walk,2.0,Silver
5304,1348069,HILDEBRANDT Sarah Ann,Female,27,USA,United States,WRE,Wrestling,Women's Freestyle 50kg,3.0,Bronze
5305,1348959,HILL Alexander,Male,28,AUS,Australia,ROW,Rowing,Men's Four Team,1.0,Gold
5309,1298736,HILL Kimberly,Female,31,USA,United States,VVO,Volleyball,Women Team,1.0,Gold
5310,1444592,HINCH Madeleine Claire,Female,32,GBR,Great Britain,HOC,Hockey,Women Team,3.0,Bronze
5311,1474954,HINDES Philip,Male,28,GBR,Great Britain,CTR,Cycling Track,Men's Team Sprint Team,2.0,Silver
5313,1302332,HINDS Natalie,Female,27,USA,United States,SWM,Swimming,Women's 4 x 100m Freestyle Relay Team,3.0,Bronze
5316,1330469,HINZE Emma,Female,23,GER,Germany,CTR,Cycling Track,Women's Team Sprint Team,2.0,Silver
5325,1315697,HIRAKI Kokona,Female,12,JPN,Japan,SKB,Skateboarding,Women's Park,2.0,Silver
5327,1316129,HIRANO Miu,Female,21,JPN,Japan,TTE,Table Tennis,Women's Team,2.0,Silver
5334,1473828,HIRINI Sarah,Female,28,NZL,New Zealand,RUG,Rugby Sevens,Women Team,1.0,Gold
5341,1331925,HIXON Michael,Male,27,USA,United States,DIV,Diving,Men's Synchronised 3m Springboard Team,2.0,Silver
5359,1363188,HOBBS Aleia,Female,25,USA,United States,ATH,Athletics,Women's 4 x 100m Relay Team,2.0,Silver
5368,1482890,HODGES Chelsea,Female,20,AUS,Australia,SWM,Swimming,Women's 4 x 100m Medley Relay Team,1.0,Gold
5373,1477744,HODGKINSON Keely,Female,19,GBR,Great Britain,ATH,Athletics,Women's 800m,2.0,Silver
5374,1351775,HOEFLER Kelvin,Male,28,BRA,Brazil,SKB,Skateboarding,Men's Street,2.0,Silver
5379,1333350,HOFF Max,Male,38,GER,Germany,CSP,Canoe Sprint,Men's Kayak Double 1000m Team,2.0,Silver
5383,1476555,HOGERWERF Ellen,Female,32,NED,Netherlands,ROW,Rowing,Women's Four Team,2.0,Silver
5397,1471400,HOLIDAY Jrue,Male,31,USA,United States,BKB,Basketball,Men Team,1.0,Gold
5401,1444248,HOLLAND Vicky,Female,35,GBR,Great Britain,TRI,Triathlon,Mixed Relay Team,1.0,Gold
5406,1457989,HOLLOWAY Grant,Male,23,USA,United States,ATH,Athletics,Men's 110m Hurdles,2.0,Silver
5407,1367066,HOLM Jacob,Male,25,DEN,Denmark,HBL,Handball,Men Team,2.0,Silver
5418,1382451,HOLUB-KOWALIK Malgorzata,Female,28,POL,Poland,ATH,Athletics,Women's 4 x 400m Relay Team,2.0,Silver
5419,1382451,HOLUB-KOWALIK Malgorzata,Female,28,POL,Poland,ATH,Athletics,4 x 400m Relay Mixed Team,1.0,Gold
5425,1315924,HONDA Tomoru,Male,19,JPN,Japan,SWM,Swimming,Men's 200m Butterfly,2.0,Silver
5428,1467923,HOOGLAND Jeffrey,Male,28,NED,Netherlands,CTR,Cycling Track,Men's Team Sprint Team,1.0,Gold
5429,1467923,HOOGLAND Jeffrey,Male,28,NED,Netherlands,CTR,Cycling Track,Men's Sprint,2.0,Silver
5443,1444173,HOPKIN Anna,Female,25,GBR,Great Britain,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,1.0,Gold
5448,1332219,HORAN Lindsey,Female,27,USA,United States,FBL,Football,Women Team,3.0,Bronze
5449,1315701,HORIGOME Yuto,Male,22,JPN,Japan,SKB,Skateboarding,Men's Street,1.0,Gold
5465,1400604,HORTA Fanny,Female,35,FRA,France,RUG,Rugby Sevens,Women Team,2.0,Silver
5468,1482865,HORTON Mack,Male,25,AUS,Australia,SWM,Swimming,Men's 4 x 200m Freestyle Relay Team,3.0,Bronze
5469,1317051,HORUNA Stanislav,Male,32,UKR,Ukraine,KTE,Karate,Men's Kumite -75kg,3.0,Bronze
5477,1364568,HOSNYANSZKY Norbert,Male,37,HUN,Hungary,WPO,Water Polo,Men Team,3.0,Bronze
5488,1342271,HOU Zhihui,Female,24,CHN,China,WLF,Weightlifting,Women's 49kg,1.0,Gold
5502,1332601,HOWARD Leigh,Male,31,AUS,Australia,CTR,Cycling Track,Men's Team Pursuit Team,3.0,Bronze
5504,1483106,HOWARD Tim,Male,25,AUS,Australia,HOC,Hockey,Men Team,2.0,Silver
5507,1482507,HOY Andrew,Male,62,AUS,Australia,EQU,Equestrian,Eventing Team,2.0,Silver
5508,1482507,HOY Andrew,Male,62,AUS,Australia,EQU,Equestrian,Eventing Individual,3.0,Bronze
5535,1350347,HUANG Dong Ping,Female,26,CHN,China,BDM,Badminton,Mixed Doubles Team,1.0,Gold
5537,1431191,HUANG Hsiao-Wen,Female,23,TPE,Chinese Taipei,BOX,Boxing,Women's Fly (48-51kg),3.0,Bronze
5544,1380677,HUANG Xuechen,Female,31,CHN,China,SWA,Artistic Swimming,Duet Team,2.0,Silver
5545,1380677,HUANG Xuechen,Female,31,CHN,China,SWA,Artistic Swimming,Team,2.0,Silver
5546,1350338,HUANG Ya Qiong,Female,27,CHN,China,BDM,Badminton,Mixed Doubles Team,2.0,Silver
5564,1348988,HUDSON Harriet,Female,23,AUS,Australia,ROW,Rowing,Women's Quadruple Sculls Team,3.0,Bronze
5570,1478369,HUGHES Gareth,Male,50,GBR,Great Britain,EQU,Equestrian,Dressage Team,3.0,Bronze
5576,1477747,HUGHES Zharnel,Male,26,GBR,Great Britain,ATH,Athletics,Men's 4 x 100m Relay Team,2.0,Silver
5577,1469412,HUITEMA Jordyn,Female,20,CAN,Canada,FBL,Football,Women Team,1.0,Gold
5613,1449696,HURTIG Lina,Female,25,SWE,Sweden,FBL,Football,Women Team,2.0,Silver
5616,1433016,HUSEYNOV Rafig,Male,33,AZE,Azerbaijan,WRE,Wrestling,Men's Greco-Roman 77kg,3.0,Bronze
5621,1302457,HUSKE Torri,Female,18,USA,United States,SWM,Swimming,Women's 4 x 100m Medley Relay Team,2.0,Silver
5650,1435940,IAKOVLEV Ivan,Male,26,ROC,Russia,VVO,Volleyball,Men Team,2.0,Silver
5665,1313719,ICHIGUCHI Yuka,Female,29,JPN,Japan,BSB,Baseball/Softball,Softball Team,1.0,Gold
5668,1403687,IDDIR Alexandre,Male,30,FRA,France,JUD,Judo,Mixed Team,1.0,Gold
5676,1316618,IGARASHI Kanoa,Male,23,JPN,Japan,SRF,Surfing,Men,2.0,Silver
5680,1306623,IGLESIAS Roniel,Male,32,CUB,Cuba,BOX,Boxing,Men's Welter (63-69kg),1.0,Gold
5688,1327187,IKEDA Koki,Male,23,JPN,Japan,ATH,Athletics,Men's 20km Race Walk,2.0,Silver
5699,1449654,ILESTEDT Amanda,Female,28,SWE,Sweden,FBL,Football,Women Team,2.0,Silver
5700,1327499,ILGUN Hatice Kubra,Female,28,TUR,Turkey,TKW,Taekwondo,Women -57kg,3.0,Bronze
5703,1406268,ILIANKOVA Anastasiia,Female,20,ROC,Russia,GAR,Artistic Gymnastics,Women's Uneven Bars,2.0,Silver
5707,1439721,ILIASOV Niiaz,Male,25,ROC,Russia,JUD,Judo,Men -100 kg,3.0,Bronze
5712,1407705,ILINA Ekaterina,Female,30,ROC,Russia,HBL,Handball,Women Team,2.0,Silver
5713,1364482,ILLES Anna,Female,27,HUN,Hungary,WPO,Water Polo,Women Team,3.0,Bronze
5718,1310097,IMBODEN Race,Male,28,USA,United States,FEN,Fencing,Men's Foil Team,3.0,Bronze
5723,1330603,IN Kyo Don,Male,29,KOR,South Korea,TKW,Taekwondo,Men +80kg,3.0,Bronze
5726,1447696,INAMI Mone,Female,22,JPN,Japan,GLF,Golf,Women's Individual Stroke Play,2.0,Silver
5729,1482856,INCERTI Zac,Male,25,AUS,Australia,SWM,Swimming,Men's 4 x 100m Freestyle Relay Team,3.0,Bronze
5730,1482856,INCERTI Zac,Male,25,AUS,Australia,SWM,Swimming,Men's 4 x 200m Freestyle Relay Team,3.0,Bronze
5732,1465784,INDERGAND Linda,Female,28,SUI,Switzerland,MTB,Cycling Mountain Bike,Women's Cross-country,3.0,Bronze
5735,1343559,INGEBRIGTSEN Jakob,Male,20,NOR,Norway,ATH,Athletics,Men's 1500m,1.0,Gold
5738,1326484,INGLES Joe,Male,33,AUS,Australia,BKB,Basketball,Men Team,3.0,Bronze
5757,1321357,IRAWAN Eko Yuli,Male,32,INA,Indonesia,WLF,Weightlifting,Men's 61kg,2.0,Silver
5758,1470823,IRBY Lynna,Female,22,USA,United States,ATH,Athletics,Women's 4 x 400m Relay Team,1.0,Gold
5759,1470823,IRBY Lynna,Female,22,USA,United States,ATH,Athletics,4 x 400m Relay Mixed Team,3.0,Bronze
5763,1316676,IRIE Sena,Female,20,JPN,Japan,BOX,Boxing,Women's Feather (54-57kg),1.0,Gold
5771,1362773,ISGRO Rodrigo,Male,22,ARG,Argentina,RUG,Rugby Sevens,Men Team,3.0,Bronze
5781,1316128,ISHIKAWA Kasumi,Female,28,JPN,Japan,TTE,Table Tennis,Women's Team,2.0,Silver
5788,1317116,ISKRZYCKA Justyna,Female,23,POL,Poland,CSP,Canoe Sprint,Women's Kayak Four 500m Team,3.0,Bronze
5795,1312444,ISOLA Federica,Female,21,ITA,Italy,FEN,Fencing,Women's Épée Team,3.0,Bronze
5802,1310087,ITKIN Nick,Male,21,USA,United States,FEN,Fencing,Men's Foil Team,3.0,Bronze
5804,1316127,ITO Mima,Female,20,JPN,Japan,TTE,Table Tennis,Women's Singles,3.0,Bronze
5805,1316127,ITO Mima,Female,20,JPN,Japan,TTE,Table Tennis,Mixed Doubles Team,1.0,Gold
5806,1316127,ITO Mima,Female,20,JPN,Japan,TTE,Table Tennis,Women's Team,2.0,Silver
5809,1446766,ITOH Hiromi,Male,23,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
5832,1336379,IWAZAKI Suguru,Male,30,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
5836,1400605,IZAR Shannon,Female,28,FRA,France,RUG,Rugby Sevens,Women Team,2.0,Silver
5843,1460132,JACKSON JR Edwin,Male,37,USA,United States,BSB,Baseball/Softball,Baseball Team,2.0,Silver
5844,1437545,JACKSON Shericka,Female,27,JAM,Jamaica,ATH,Athletics,Women's 100m,3.0,Bronze
5846,1437545,JACKSON Shericka,Female,27,JAM,Jamaica,ATH,Athletics,Women's 4 x 100m Relay Team,1.0,Gold
5847,1437545,JACKSON Shericka,Female,27,JAM,Jamaica,ATH,Athletics,Women's 4 x 400m Relay Team,3.0,Bronze
5849,1297263,JACOBS Lamont Marcell,Male,26,ITA,Italy,ATH,Athletics,Men's 100m,1.0,Gold
5850,1297263,JACOBS Lamont Marcell,Male,26,ITA,Italy,ATH,Athletics,Men's 4 x 100m Relay Team,1.0,Gold
5852,1343612,JACOBSEN Marit,Female,27,NOR,Norway,HBL,Handball,Women Team,3.0,Bronze
5853,1790180,JACOBY Lydia,Female,17,USA,United States,SWM,Swimming,Women's 100m Breaststroke,1.0,Gold
5854,1790180,JACOBY Lydia,Female,17,USA,United States,SWM,Swimming,Women's 4 x 100m Medley Relay Team,2.0,Silver
5857,1400606,JACQUET Chloe,Female,19,FRA,France,RUG,Rugby Sevens,Women Team,2.0,Silver
5872,1367069,JAKOBSEN Emil,Male,23,DEN,Denmark,HBL,Handball,Men Team,2.0,Silver
5873,1449719,JAKOBSSON Sofia,Female,31,SWE,Sweden,FBL,Football,Women Team,2.0,Silver
5874,1331578,JAKSCHIK Malte,Male,28,GER,Germany,ROW,Rowing,Men's Eight Team,2.0,Silver
5875,1344179,JAKSIC Nikola,Male,24,SRB,Serbia,WPO,Water Polo,Men Team,1.0,Gold
5879,1312199,JALOLOV Bakhodir,Male,27,UZB,Uzbekistan,BOX,Boxing,Men's Super Heavy (+91kg),1.0,Gold
5883,1433123,JAMES Kirani,Male,28,GRN,Grenada,ATH,Athletics,Men's 400m,3.0,Bronze
5896,1330601,JANG Jun,Male,21,KOR,South Korea,TKW,Taekwondo,Men -58kg,3.0,Bronze
5898,1338252,JANG Minhee,Female,22,KOR,South Korea,ARC,Archery,Women's Team,1.0,Gold
5903,1361695,JANKUNAS Julieta,Female,22,ARG,Argentina,HOC,Hockey,Women Team,2.0,Silver
5904,1449700,JANOGY Madelen,Female,25,SWE,Sweden,FBL,Football,Women Team,2.0,Silver
5907,1364569,JANSIK Szilard,Male,27,HUN,Hungary,WPO,Water Polo,Men Team,3.0,Bronze
5911,1433265,JANSSENS Hillary,Female,27,CAN,Canada,ROW,Rowing,Women's Pair Team,3.0,Bronze
5922,1444175,JARVIS Calum,Male,29,GBR,Great Britain,SWM,Swimming,Men's 4 x 200m Freestyle Relay Team,1.0,Gold
5925,1342586,JASTRAB Megan,Female,19,USA,United States,CTR,Cycling Track,Women's Team Pursuit Team,3.0,Bronze
5940,1383819,JELIC Matea,Female,23,CRO,Croatia,TKW,Taekwondo,Women -67kg,1.0,Gold
5943,1376016,JENDOUBI Mohamed Khalil,Male,19,TUN,Tunisia,TKW,Taekwondo,Men -58kg,2.0,Silver
5944,1437572,JENKINS Tovea,Female,28,JAM,Jamaica,ATH,Athletics,Women's 4 x 400m Relay Team,3.0,Bronze
5964,1459329,JEPCHIRCHIR Peres,Female,27,KEN,Kenya,ATH,Athletics,Women's Marathon,1.0,Gold
5983,1350272,JIA Yi Fan,Female,24,CHN,China,BDM,Badminton,Women's Doubles Team,2.0,Silver
5984,1302200,JIANG Ranxin,Female,21,CHN,China,SHO,Shooting,10m Air Pistol Women,3.0,Bronze
5985,1302200,JIANG Ranxin,Female,21,CHN,China,SHO,Shooting,10m Air Pistol Mixed Team,1.0,Gold
6012,1340262,JOHANNES Marine,Female,26,FRA,France,BKB,Basketball,Women Team,3.0,Bronze
6013,1331579,JOHANNESEN Torben,Male,26,GER,Germany,ROW,Rowing,Men's Eight Team,2.0,Silver
6017,1366654,JOHANSEN Julius,Male,21,DEN,Denmark,CTR,Cycling Track,Men's Team Pursuit Team,2.0,Silver
6018,1343622,JOHANSEN Vilde Ingeborg,Female,27,NOR,Norway,HBL,Handball,Women Team,3.0,Bronze
6025,1320502,JOHNSON Ashleigh,Female,26,USA,United States,WPO,Water Polo,Women Team,1.0,Gold
6028,1918055,JOHNSON Keldon,Male,21,USA,United States,BKB,Basketball,Men Team,1.0,Gold
6037,1459123,JONATHAS Wadeline,Female,23,USA,United States,ATH,Athletics,Women's 4 x 400m Relay Team,1.0,Gold
6047,1309322,JONES Oshae,Female,23,USA,United States,BOX,Boxing,Women's Welter (64-69kg),3.0,Bronze
6048,1444598,JONES Sarah Louise,Female,31,GBR,Great Britain,HOC,Hockey,Women Team,3.0,Bronze
6059,1362346,JORGE ENRIQUEZ Fernando Dayan,Male,22,CUB,Cuba,CSP,Canoe Sprint,Men's Canoe Double 1000m Team,1.0,Gold
6060,1366771,JORGENSEN Emma Aastrand,Female,25,DEN,Denmark,CSP,Canoe Sprint,Women's Kayak Single 200m,3.0,Bronze
6061,1366771,JORGENSEN Emma Aastrand,Female,25,DEN,Denmark,CSP,Canoe Sprint,Women's Kayak Single 500m,3.0,Bronze
6080,1311476,JU Rui,Female,28,CHN,China,ROW,Rowing,Women's Eight Team,3.0,Bronze
6088,1342759,JUN Woongtae,Male,26,KOR,South Korea,MPN,Modern Pentathlon,Men's Individual,3.0,Bronze
6089,1342535,JUNEAU Cory,Male,22,USA,United States,SKB,Skateboarding,Men's Park,3.0,Bronze
6109,1301501,JURADO Sebastian,Male,23,MEX,Mexico,FBL,Football,Men Team,3.0,Bronze
6122,1324446,KACZMAREK Natalia,Female,23,POL,Poland,ATH,Athletics,Women's 4 x 400m Relay Team,2.0,Silver
6123,1324446,KACZMAREK Natalia,Female,23,POL,Poland,ATH,Athletics,4 x 400m Relay Mixed Team,1.0,Gold
6128,1476602,KADZIMAHAMEDAU Mahamedkhabib,Male,27,BLR,Belarus,WRE,Wrestling,Men's Freestyle 74kg,2.0,Silver
6138,1336432,KAI Takuya,Male,28,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
6140,1286074,KAJAIA Iakobi,Male,27,GEO,Georgia,WRE,Wrestling,Men's Greco-Roman 130kg,2.0,Silver
6142,1313875,KAJIHARA Yumi,Female,24,JPN,Japan,CTR,Cycling Track,Women's Omnium,2.0,Silver
6146,1473859,KAKA Shiray,Female,26,NZL,New Zealand,RUG,Rugby Sevens,Women Team,1.0,Gold
6149,1291559,KALADZINSKAYA Vanesa,Female,28,BLR,Belarus,WRE,Wrestling,Women's Freestyle 53kg,3.0,Bronze
6153,1407707,KALININA Viktoriia,Female,32,ROC,Russia,HBL,Handball,Women Team,2.0,Silver
6155,1302246,KALISZ Chase,Male,27,USA,United States,SWM,Swimming,Men's 400m Individual Medley,1.0,Gold
6177,1428759,KAMENSKIY Sergey,Male,33,ROC,Russia,SHO,Shooting,50m Rifle 3 Positions Men,2.0,Silver
6178,1428759,KAMENSKIY Sergey,Male,33,ROC,Russia,SHO,Shooting,10m Air Rifle Mixed Team,3.0,Bronze
6183,1467428,KAMMINGA Arno,Male,25,NED,Netherlands,SWM,Swimming,Men's 100m Breaststroke,2.0,Silver
6184,1467428,KAMMINGA Arno,Male,25,NED,Netherlands,SWM,Swimming,Men's 200m Breaststroke,2.0,Silver
6188,1383817,KANAET Toni,Male,25,CRO,Croatia,TKW,Taekwondo,Men -80kg,3.0,Bronze
6196,1338245,KANG Chaeyoung,Female,25,KOR,South Korea,ARC,Archery,Women's Team,1.0,Gold
6205,1335676,KANG Young Mi,Female,36,KOR,South Korea,FEN,Fencing,Women's Épée Team,2.0,Silver
6210,1315114,KANO Koki,Male,23,JPN,Japan,FEN,Fencing,Men's Épée Team,1.0,Gold
6217,1466629,KAPOTSIS Marios,Male,29,GRE,Greece,WPO,Water Polo,Men Team,2.0,Silver
6220,1350424,KARABATIC Luka,Male,33,FRA,France,HBL,Handball,Men Team,1.0,Gold
6221,1350423,KARABATIC Nikola,Male,37,FRA,France,HBL,Handball,Men Team,1.0,Gold
6238,1302870,KARASZ Anna,Female,29,HUN,Hungary,CSP,Canoe Sprint,Women's Kayak Four 500m Team,1.0,Gold
6241,1436774,KARATSEV Aslan,Male,27,ROC,Russia,TEN,Tennis,Mixed Doubles Team,2.0,Silver
6253,1428766,KARIMOVA Yulia,Female,27,ROC,Russia,SHO,Shooting,50m Rifle 3 Positions Women,3.0,Bronze
6254,1428766,KARIMOVA Yulia,Female,27,ROC,Russia,SHO,Shooting,10m Air Rifle Mixed Team,3.0,Bronze
6261,1431916,KARPENKOV Ilia,Male,24,ROC,Russia,BK3,3x3 Basketball,Men Team,2.0,Silver
6304,1313720,KAWABATA Hitomi,Female,25,JPN,Japan,BSB,Baseball/Softball,Softball Team,1.0,Gold
6308,1316579,KAWAI Risako,Female,26,JPN,Japan,WRE,Wrestling,Women's Freestyle 57kg,1.0,Gold
6309,1316580,KAWAI Yukako,Female,23,JPN,Japan,WRE,Wrestling,Women's Freestyle 62kg,1.0,Gold
6313,1313435,KAWATA Yuki,Male,24,JPN,Japan,ARC,Archery,Men's Team,3.0,Bronze
6319,1326485,KAY Nic,Male,29,AUS,Australia,BKB,Basketball,Men Team,3.0,Bronze
6323,1318235,KAYA Kazuma,Male,24,JPN,Japan,GAR,Artistic Gymnastics,Men's Pommel Horse,3.0,Bronze
6328,1318235,KAYA Kazuma,Male,24,JPN,Japan,GAR,Artistic Gymnastics,Men's Team,2.0,Silver
6329,1382497,KAYAALP Riza,Male,31,TUR,Turkey,WRE,Wrestling,Men's Greco-Roman 130kg,3.0,Bronze
6338,1889005,KAZMIR Scott,Male,37,USA,United States,BSB,Baseball/Softball,Baseball Team,2.0,Silver
6346,1467362,KEETELS Marloes Johanna Maria,Female,28,NED,Netherlands,HOC,Hockey,Women Team,1.0,Gold
6348,1476561,KEIJSER Marieke,Female,24,NED,Netherlands,ROW,Rowing,Lightweight Women's Double Sculls Team,3.0,Bronze
6381,1474957,KENNY Jason,Male,33,GBR,Great Britain,CTR,Cycling Track,Men's Team Sprint Team,2.0,Silver
6383,1474957,KENNY Jason,Male,33,GBR,Great Britain,CTR,Cycling Track,Men's Keirin,1.0,Gold
6384,1474958,KENNY Laura,Female,29,GBR,Great Britain,CTR,Cycling Track,Women's Team Pursuit Team,2.0,Silver
6386,1474958,KENNY Laura,Female,29,GBR,Great Britain,CTR,Cycling Track,Women's Madison Team,1.0,Gold
6389,1281628,KEOGH Aifric,Female,29,IRL,Ireland,ROW,Rowing,Women's Four Team,3.0,Bronze
6393,1453349,KERLEY Fred,Male,26,USA,United States,ATH,Athletics,Men's 100m,2.0,Silver
6398,1477758,KERR Josh,Male,23,GBR,Great Britain,ATH,Athletics,Men's 1500m,3.0,Bronze
6412,1364483,KESZTHELYI Rita,Female,29,HUN,Hungary,WPO,Water Polo,Women Team,3.0,Bronze
6416,1436771,KHACHANOV Karen,Male,25,ROC,Russia,TEN,Tennis,Men's Singles,2.0,Silver
6436,1425896,KHATAEV Imam,Male,26,ROC,Russia,BOX,Boxing,Men's Light Heavy (75-81kg),3.0,Bronze
6440,1436592,KHATUNTSEVA Gulnaz,Female,27,ROC,Russia,CTR,Cycling Track,Women's Madison Team,3.0,Bronze
6455,1428185,KHODOS Sergey,Male,35,ROC,Russia,FEN,Fencing,Men's Épée Team,2.0,Silver
6467,1428979,KHRAMTCOV Maksim,Male,23,ROC,Russia,TKW,Taekwondo,Men -80kg,1.0,Gold
6475,1290425,KHUDZENKA Volha,Female,29,BLR,Belarus,CSP,Canoe Sprint,Women's Kayak Four 500m Team,2.0,Silver
6480,1477669,KHYZHNIAK Oleksandr,Male,26,UKR,Ukraine,BOX,Boxing,Men's Middle (69-75kg),2.0,Silver
6488,1310067,KIEFER Lee,Female,27,USA,United States,FEN,Fencing,Women's Foil Individual,1.0,Gold
6493,1324396,KIELBASINSKA Anna,Female,31,POL,Poland,ATH,Athletics,Women's 4 x 400m Relay Team,2.0,Silver
6494,1334466,KIESENHOFER Anna,Female,30,AUT,Austria,CRD,Cycling Road,Women's Road Race,1.0,Gold
6497,1402333,KIGEN Benjamin,Male,28,KEN,Kenya,ATH,Athletics,Men's 3000m Steeplechase,3.0,Bronze
6500,1336389,KIKUCHI Ryosuke,Male,31,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
6501,1477759,KILTY Richard,Male,31,GBR,Great Britain,ATH,Athletics,Men's 4 x 100m Relay Team,2.0,Silver
6524,1440267,KIM Je Deok,Male,17,KOR,South Korea,ARC,Archery,Men's Team,1.0,Gold
6525,1440267,KIM Je Deok,Male,17,KOR,South Korea,ARC,Archery,Mixed Team,1.0,Gold
6533,1335680,KIM Jiyeon,Female,33,KOR,South Korea,FEN,Fencing,Women's Sabre Team,3.0,Bronze
6535,1335688,KIM Junghwan,Male,37,KOR,South Korea,FEN,Fencing,Men's Sabre Individual,3.0,Bronze
6536,1335688,KIM Junghwan,Male,37,KOR,South Korea,FEN,Fencing,Men's Sabre Team,1.0,Gold
6537,1335664,KIM Junho,Male,27,KOR,South Korea,FEN,Fencing,Men's Sabre Team,1.0,Gold
6540,1318843,KIM Minjung,Female,24,KOR,South Korea,SHO,Shooting,25m Pistol Women,2.0,Silver
6556,1329879,KIM Soyeong,Female,29,KOR,South Korea,BDM,Badminton,Women's Doubles Team,3.0,Bronze
6563,1338267,KIM Woojin,Male,29,KOR,South Korea,ARC,Archery,Men's Team,1.0,Gold
6573,1467925,KIMMANN Niek,Male,25,NED,Netherlands,BMX,Cycling BMX Racing,Men,1.0,Gold
6575,1401984,KINA Antoine Sylvain T,Male,25,BEL,Belgium,HOC,Hockey,Men Team,1.0,Gold
6581,1341371,KINDZERSKA Iryna,Female,30,AZE,Azerbaijan,JUD,Judo,Women +78 kg,3.0,Bronze
6585,1302307,KING Lilly,Female,24,USA,United States,SWM,Swimming,Women's 100m Breaststroke,3.0,Bronze
6586,1302307,KING Lilly,Female,24,USA,United States,SWM,Swimming,Women's 200m Breaststroke,2.0,Silver
6587,1302307,KING Lilly,Female,24,USA,United States,SWM,Swimming,Women's 4 x 100m Medley Relay Team,2.0,Silver
6600,1467536,KINSELLA Alice,Female,20,GBR,Great Britain,GAR,Artistic Gymnastics,Women's Team,3.0,Bronze
6604,1402380,KIPCHOGE Eliud,Male,36,KEN,Kenya,ATH,Athletics,Men's Marathon,1.0,Gold
6606,1450741,KIPLIMO Jacob,Male,20,UGA,Uganda,ATH,Athletics,"Men's 10,000m",3.0,Bronze
6613,1402345,KIPYEGON Faith,Female,27,KEN,Kenya,ATH,Athletics,Women's 1500m,1.0,Gold
6620,1462934,KIRKHAM Shaun,Male,29,NZL,New Zealand,ROW,Rowing,Men's Eight Team,1.0,Gold
6627,1375113,KIRPU Erika,Female,29,EST,Estonia,FEN,Fencing,Women's Épée Team,1.0,Gold
6631,1311853,KIRYAKOVA Stefani,Female,20,BUL,Bulgaria,GRY,Rhythmic Gymnastics,Group All-Around Team,1.0,Gold
6643,1433269,KIT Kristen,Female,32,CAN,Canada,ROW,Rowing,Women's Eight Team,1.0,Gold
6661,1318259,KITAZONO Takeru,Male,18,JPN,Japan,GAR,Artistic Gymnastics,Men's Team,2.0,Silver
6668,1889209,KIVLEHAN Patrick,Male,31,USA,United States,BSB,Baseball/Softball,Baseball Team,2.0,Silver
6670,1402349,KIYENG Hyvin,Female,29,KEN,Kenya,ATH,Athletics,Women's 3000m Steeplechase,3.0,Bronze
6671,1313717,KIYOHARA Nayu,Female,30,JPN,Japan,BSB,Baseball/Softball,Softball Team,1.0,Gold
6672,1315377,KIYUNA Ryo,Male,31,JPN,Japan,KTE,Karate,Men's Kata,1.0,Gold
6685,1330510,KLEIN Lisa,Female,25,GER,Germany,CTR,Cycling Track,Women's Team Pursuit Team,1.0,Gold
